Longitude,Latitude,Elevation Meters
4.161675,51.903488,1
4.161739,51.903563,1
4.161488,51.903749,1
4.161353,51.903849,1
4.161142,51.904005,1
4.160544,51.904315,2
4.160795,51.90453,1
4.161109,51.904692,2
4.160706,51.904979,2
4.160364,51.905227,2
4.160253,51.905317,2
4.160178,51.905281,2
4.160013,51.905407,3
4.159959,51.905448,3
4.160088,51.905576,3
4.160666,51.90594,3
4.16073,51.90598,3
4.160784,51.906015,3
4.160957,51.906131,4
4.1617,51.9066,3
4.161925,51.906759,4
4.162437,51.906896,3
4.162486,51.906949,3
4.162822,51.907136,3
4.163443,51.907344,1
4.163807,51.907456,4
4.164145,51.907555,3
4.164269,51.90758,2
4.164512,51.90759,2
4.164686,51.907646,3
4.16494,51.907812,3
4.165183,51.90789,3
4.165311,51.907928,3
4.16551,51.907983,3
4.165638,51.907995,3
4.165821,51.90797,3
4.165965,51.908023,3
4.16668,51.907675,4
4.1674,51.907323,2
4.167515,51.907293,2
4.16768,51.907142,3
4.167744,51.907087,3
4.167931,51.90719,2
4.168145,51.907332,1
4.168256,51.907369,1
4.168375,51.907376,2
4.169037,51.907352,1
4.169342,51.907343,1
4.169489,51.907391,1
4.169409,51.907696,1
4.169214,51.908397,1
4.169167,51.908584,1
4.169137,51.908684,1
4.169026,51.908701,1
4.168016,51.908641,1
4.167313,51.908598,1
4.167085,51.908585,1
4.166999,51.908597,1
4.16657,51.908887,1
4.166119,51.909206,1
4.166069,51.909248,1
4.166016,51.909302,2
4.165992,51.909365,2
4.165974,51.90944,2
4.165973,51.909508,3
4.165991,51.909573,3
4.166034,51.90971,3
4.165987,51.909757,3
4.166,51.909814,3
4.166348,51.91086,2
4.166519,51.910995,2
4.166443,51.911108,2
4.1668,51.912727,2
4.166936,51.913107,1
4.167091,51.913486,1
4.167645,51.914841,3
4.167671,51.914904,3
4.167494,51.914976,3
4.167237,51.914938,2
4.166593,51.914906,1
4.166097,51.9149,1
4.165909,51.914938,1
4.165753,51.914984,2
4.165558,51.915082,2
4.165456,51.915173,2
4.165348,51.9153,2
4.165322,51.915399,3
4.165322,51.915517,3
4.165386,51.915674,2
4.165501,51.915944,3
4.165644,51.916217,3
4.165652,51.916279,2
4.165614,51.916334,3
4.165566,51.91637,3
4.165394,51.91641,3
4.164984,51.916523,1
4.1642,51.916744,2
4.163906,51.91684,1
4.163527,51.917006,2
4.162586,51.917438,2
4.161253,51.918068,2
4.160376,51.918518,1
4.159837,51.918806,2
4.159729,51.918877,3
4.159719,51.91893,3
4.1597,51.919008,3
4.159678,51.9191,3
4.159657,51.919193,3
4.159603,51.91928,2
4.159456,51.919367,2
4.159134,51.919517,3
4.158808,51.919708,3
4.158417,51.919912,3
4.1566,51.9209,2
4.152615,51.922917,2
4.152091,51.923188,2
4.151965,51.923103,3
4.152129,51.923036,2
4.152397,51.922903,2
4.151258,51.922921,2
4.150671,51.923107,2
4.144782,51.926115,4
4.143881,51.92655,2
4.14336,51.926784,3
4.143026,51.926904,3
4.142659,51.927083,2
4.142141,51.92732,3
4.141329,51.927594,3
4.141035,51.927667,3
4.140898,51.927661,4
4.140763,51.927635,4
4.140686,51.927621,3
4.140592,51.927622,3
4.140434,51.927659,3
4.140288,51.927663,3
4.140127,51.927633,4
4.139945,51.927602,4
4.139702,51.927516,5
4.139279,51.927303,4
4.138822,51.927109,4
4.138079,51.926639,5
4.137365,51.926148,4
4.137103,51.925934,4
4.136899,51.925859,5
4.136657,51.925673,4
4.136445,51.925567,4
4.136287,51.925421,3
4.136083,51.925308,5
4.135851,51.925227,3
4.135731,51.925098,4
4.135374,51.925176,2
4.135231,51.925275,1
4.135185,51.925312,1
4.134027,51.926186,1
4.133248,51.926755,2
4.133183,51.926869,2
4.133314,51.926971,2
4.133412,51.927152,3
4.133434,51.927366,3
4.133517,51.927577,3
4.133916,51.928048,3
4.133736,51.928252,3
4.133527,51.928425,3
4.133341,51.928466,3
4.133055,51.928496,2
4.132443,51.928502,3
4.131856,51.928442,3
4.131757,51.928419,3
4.131654,51.928361,3
4.131512,51.928194,3
4.131364,51.928136,3
4.130876,51.928093,3
4.130586,51.927867,3
4.13023,51.9277,3
4.129982,51.927636,3
4.129057,51.927654,2
4.128897,51.927704,2
4.128715,51.927794,3
4.128573,51.927804,3
4.12771,51.927622,2
4.12753,51.927524,3
4.127081,51.927352,3
4.12633,51.926969,3
4.126024,51.926812,3
4.12586,51.926731,3
4.125701,51.926671,3
4.12536,51.926539,3
4.124736,51.926302,2
4.124625,51.926212,3
4.124234,51.926078,3
4.123804,51.925997,3
4.123552,51.926103,2
4.123044,51.926107,2
4.12169,51.925731,1
4.121355,51.925625,2
4.120804,51.925461,2
4.120295,51.925427,2
4.120054,51.925388,2
4.120088,51.925108,3
4.119936,51.925113,3
4.119776,51.925108,3
4.119647,51.925084,3
4.119476,51.925056,4
4.119339,51.925027,3
4.119255,51.924996,3
4.119144,51.924959,3
4.119073,51.924942,3
4.118996,51.924935,3
4.118795,51.92495,3
4.118658,51.924957,3
4.118479,51.924911,3
4.118266,51.924828,4
4.118041,51.924731,4
4.117878,51.924642,4
4.117706,51.92459,3
4.117632,51.924565,3
4.117371,51.924493,3
4.117159,51.92447,3
4.116979,51.924453,3
4.11754,51.923808,3
4.11641,51.923674,4
4.116188,51.923603,4
4.11542,51.923538,4
4.114572,51.923478,3
4.1128,51.923294,4
4.112446,51.923282,4
4.110595,51.923247,3
4.109521,51.923227,3
4.109447,51.923054,3
4.109161,51.922824,2
4.109103,51.92276,2
4.108803,51.92275,2
4.108578,51.922743,2
4.108386,51.922719,2
4.108014,51.922671,2
4.107622,51.922598,2
4.107537,51.922583,1
4.10724,51.922561,2
4.106946,51.92254,2
4.106477,51.922525,2
4.105987,51.922523,2
4.105855,51.922491,3
4.105265,51.922488,4
4.105251,51.92238,4
4.105204,51.922248,3
4.10511,51.922119,2
4.104979,51.921998,1
4.104801,51.921871,1
4.104551,51.921793,3
4.104297,51.921617,3
4.103947,51.921422,1
4.10365,51.921302,1
4.103343,51.921197,1
4.103021,51.921111,1
4.102656,51.921049,1
4.102165,51.920966,1
4.102133,51.921011,1
4.102098,51.921065,1
4.102035,51.921146,2
4.101936,51.921109,2
4.101683,51.921015,2
4.101537,51.92096,2
4.10141,51.920929,2
4.101114,51.920938,2
4.100923,51.920948,3
4.100832,51.920978,3
4.100175,51.921181,2
4.099461,51.921426,3
4.098861,51.921607,7
4.098589,51.921653,7
4.098288,51.921652,7
4.098104,51.921657,7
4.097928,51.921667,7
4.097818,51.921672,7
4.097702,51.921653,7
4.095567,51.921074,6
4.094544,51.920799,5
4.093346,51.920487,6
4.091601,51.920031,5
4.090724,51.919811,4
4.089832,51.919617,4
4.088387,51.919256,5
4.086321,51.91866,5
4.086532,51.9184,6
4.086502,51.918355,6
4.08671,51.918121,6
4.086801,51.91801,6
4.086705,51.91799,6
4.086557,51.918037,6
4.086305,51.918135,5
4.086077,51.918197,5
4.085809,51.918231,5
4.085551,51.918246,6
4.085299,51.918228,6
4.085025,51.918205,6
4.083629,51.917757,6
4.083708,51.917662,6
4.083746,51.917603,6
4.083786,51.917562,6
4.083873,51.917516,5
4.084078,51.917527,4
4.084177,51.91752,4
4.084246,51.917502,4
4.084433,51.91743,4
4.084559,51.917405,4
4.0847,51.917432,4
4.084822,51.917489,4
4.08488,51.917545,4
4.084967,51.917545,4
4.085008,51.917442,4
4.085056,51.917353,5
4.085098,51.917239,6
4.085104,51.917128,5
4.085097,51.917034,5
4.085128,51.916986,4
4.08526,51.916933,4
4.08537,51.916863,5
4.085448,51.916794,5
4.085633,51.916707,6
4.085759,51.916604,5
4.085713,51.916565,5
4.085603,51.916537,5
4.085544,51.916508,5
4.085334,51.916421,5
4.084982,51.916508,4
4.08484,51.916574,4
4.084681,51.916569,4
4.084592,51.916545,5
4.084464,51.916459,4
4.084257,51.916389,4
4.084031,51.916328,4
4.083803,51.916252,5
4.083744,51.916146,4
4.0835,51.916045,4
4.083451,51.916011,5
4.083391,51.915955,5
4.083381,51.915869,5
4.083493,51.915765,5
4.083575,51.915713,5
4.083629,51.915632,5
4.083625,51.915574,4
4.08338,51.915427,4
4.082982,51.915259,4
4.082888,51.915205,5
4.082824,51.915182,5
4.082645,51.915173,5
4.082419,51.915246,4
4.081815,51.915,6
4.081181,51.914611,6
4.081036,51.914485,6
4.080578,51.91481,6
4.080054,51.914736,5
4.079947,51.914751,5
4.079744,51.914868,5
4.079562,51.914921,5
4.079316,51.914953,5
4.078927,51.914961,6
4.07859,51.914877,6
4.078273,51.914736,7
4.077751,51.914549,7
4.077438,51.914512,7
4.077119,51.914541,7
4.076792,51.914517,7
4.076716,51.914458,6
4.076228,51.914296,6
4.076837,51.91406,4
4.07719,51.913908,4
4.077367,51.913784,4
4.07755,51.913443,4
4.077567,51.91331,4
4.077514,51.913219,4
4.077383,51.912905,6
4.077302,51.912845,6
4.077001,51.91279,6
4.0768,51.912621,7
4.076787,51.912476,7
4.077141,51.911627,5
4.077446,51.910627,5
4.077327,51.910508,5
4.077146,51.910438,5
4.077034,51.910368,5
4.076109,51.910331,4
4.076018,51.910292,4
4.075833,51.910082,5
4.075463,51.909863,7
4.074928,51.909634,6
4.074663,51.909578,7
4.074225,51.909481,5
4.074091,51.90938,5
4.073916,51.909243,6
4.073754,51.909093,5
4.073536,51.908877,5
4.073235,51.908657,5
4.073067,51.908485,5
4.072727,51.908258,5
4.072543,51.908148,5
4.072431,51.908063,5
4.072029,51.907806,5
4.071949,51.907769,5
4.071678,51.907644,5
4.070724,51.907485,4
4.070263,51.907442,5
4.070091,51.907346,5
4.069941,51.907214,5
4.069651,51.906938,5
4.069517,51.906797,5
4.06938,51.906692,5
4.069242,51.9066,4
4.069021,51.906528,4
4.068902,51.906519,5
4.068773,51.906528,5
4.068564,51.906556,5
4.068428,51.906547,5
4.068311,51.906493,5
4.068437,51.906365,5
4.068439,51.906261,5
4.06847,51.906193,5
4.06864,51.906053,5
4.068819,51.905925,5
4.068832,51.905777,5
4.068789,51.905694,5
4.068773,51.905566,4
4.068826,51.905473,4
4.068939,51.905333,4
4.06901,51.905241,4
4.06893,51.905139,4
4.068809,51.904941,4
4.068649,51.90476,4
4.068577,51.904607,4
4.068588,51.904547,4
4.068641,51.904396,4
4.068698,51.904249,5
4.068789,51.904136,4
4.068658,51.904056,5
4.068504,51.904028,5
4.068388,51.903994,5
4.068212,51.904024,5
4.068006,51.904015,5
4.068037,51.903906,5
4.068146,51.903687,4
4.068485,51.903336,4
4.068636,51.903068,3
4.068683,51.902901,4
4.06859,51.902718,4
4.069004,51.902393,4
4.069089,51.902326,4
4.069095,51.902268,4
4.069129,51.902207,4
4.069184,51.902156,4
4.06924,51.902096,4
4.069303,51.902051,4
4.069455,51.901954,4
4.069666,51.901847,4
4.06991,51.901723,4
4.069824,51.901548,4
4.069786,51.901402,4
4.069769,51.901351,4
4.069738,51.901295,4
4.069512,51.901243,3
4.069324,51.901213,3
4.069229,51.9012,3
4.069247,51.901091,3
4.069049,51.901073,3
4.068752,51.901082,3
4.068344,51.901024,3
4.068187,51.901014,3
4.068019,51.901013,3
4.067796,51.900965,4
4.06757,51.900956,4
4.067407,51.900931,4
4.067272,51.900932,4
4.067144,51.900946,4
4.066948,51.901021,3
4.066753,51.901061,3
4.066539,51.901142,3
4.066421,51.901271,3
4.066371,51.90135,3
4.066348,51.901468,3
4.066261,51.901596,3
4.066217,51.901749,3
4.066093,51.901947,3
4.066038,51.902002,3
4.066042,51.902071,4
4.065902,51.902192,4
4.066063,51.902252,4
4.06609,51.902464,4
4.065997,51.902603,4
4.065664,51.90271,4
4.065365,51.902692,4
4.065147,51.903022,4
4.06491,51.903346,4
4.064652,51.903665,5
4.064531,51.903647,5
4.064404,51.90362,5
4.064188,51.903611,6
4.063832,51.903557,5
4.063555,51.903441,6
4.06309,51.903455,5
4.06281,51.903402,5
4.062518,51.903412,5
4.06226,51.903306,5
4.061729,51.903244,5
4.061211,51.903031,5
4.06053,51.902969,5
4.060347,51.902865,5
4.060217,51.90271,5
4.060335,51.902468,5
4.060322,51.902323,4
4.06003,51.902166,5
4.059746,51.901894,5
4.05876,51.901467,5
4.058597,51.90141,5
4.058482,51.901365,5
4.058264,51.901255,5
4.05798,51.90116,5
4.057803,51.901158,5
4.057664,51.901164,6
4.057516,51.901182,6
4.057336,51.901207,7
4.057139,51.901241,8
4.05695,51.901201,8
4.056853,51.901143,8
4.056774,51.901065,8
4.056706,51.900956,7
4.056537,51.900795,7
4.056472,51.900673,7
4.056293,51.900334,7
4.056197,51.900153,6
4.056034,51.899848,5
4.056049,51.899598,4
4.055841,51.899206,4
4.055789,51.899108,4
4.055858,51.898603,4
4.055812,51.89836,4
4.05585,51.898033,4
4.05587,51.897967,4
4.055697,51.897504,5
4.055677,51.897451,4
4.055484,51.897405,5
4.055355,51.897285,4
4.055253,51.897242,4
4.055076,51.89707,4
4.054711,51.896872,5
4.054605,51.896805,4
4.054448,51.896706,4
4.054414,51.89659,4
4.054363,51.896243,5
4.05403,51.896054,5
4.053601,51.89574,6
4.053515,51.895581,7
4.053467,51.895538,7
4.053386,51.895468,7
4.053327,51.895409,7
4.053236,51.895389,7
4.05314,51.895395,7
4.052941,51.895369,7
4.052834,51.895349,7
4.052681,51.895282,7
4.052518,51.895156,7
4.052442,51.89505,8
4.052287,51.894978,8
4.052133,51.894898,6
4.051906,51.894796,5
4.051718,51.894693,6
4.051624,51.894631,6
4.051475,51.894521,6
4.051364,51.894422,6
4.051096,51.894349,5
4.050992,51.894328,5
4.050873,51.894315,5
4.050749,51.89428,5
4.05066,51.894254,5
4.050511,51.894194,5
4.050366,51.894098,6
4.050195,51.893978,5
4.050103,51.893856,5
4.049969,51.89378,6
4.049765,51.893631,7
4.049476,51.893522,6
4.049202,51.893409,6
4.048982,51.893396,6
4.048644,51.893383,6
4.048279,51.893383,6
4.047979,51.893346,6
4.04777,51.89329,6
4.047555,51.893191,5
4.047394,51.89308,6
4.047004,51.892932,7
4.04673,51.892883,5
4.046687,51.892802,5
4.046678,51.892673,5
4.046634,51.892542,4
4.046409,51.892314,4
4.046117,51.892102,5
4.046048,51.892164,5
4.045734,51.892283,7
4.04557,51.892307,7
4.045114,51.892274,7
4.044476,51.892227,5
4.044181,51.892098,7
4.043956,51.892091,6
4.043805,51.892035,5
4.043619,51.891921,5
4.042907,51.892325,4
4.042271,51.892712,4
4.041688,51.892682,5
4.041149,51.892508,6
4.040848,51.892482,4
4.040495,51.892556,4
4.039843,51.892384,5
4.039712,51.892336,5
4.0396,51.892217,5
4.039637,51.892081,5
4.039578,51.891959,4
4.039401,51.891836,5
4.039219,51.891757,5
4.039058,51.891717,5
4.038843,51.891591,5
4.038602,51.891469,5
4.038479,51.891403,5
4.03813,51.89131,6
4.03799,51.89133,6
4.037878,51.891349,7
4.03776,51.891358,7
4.03766,51.891318,7
4.037535,51.891243,7
4.037368,51.891239,7
4.037308,51.891195,8
4.037159,51.891191,8
4.037092,51.891151,8
4.036987,51.890953,7
4.03688,51.89082,8
4.036891,51.890744,7
4.036826,51.890678,7
4.036746,51.890649,7
4.036663,51.890655,7
4.036483,51.890635,7
4.036383,51.89064,6
4.036238,51.890611,6
4.036133,51.890498,6
4.035734,51.89034,5
4.03563,51.890326,4
4.035426,51.890252,4
4.035228,51.890158,3
4.035126,51.890055,3
4.034954,51.889949,3
4.034734,51.889877,4
4.0346,51.889797,4
4.034546,51.889708,4
4.034375,51.889536,4
4.034192,51.889314,4
4.034101,51.889297,4
4.034021,51.889191,3
4.03401,51.889105,4
4.03394,51.889042,4
4.033919,51.888883,4
4.033913,51.888748,4
4.033897,51.888622,4
4.033913,51.888522,4
4.033913,51.88845,3
4.034064,51.888377,3
4.034251,51.888347,3
4.034273,51.888264,3
4.034375,51.888178,3
4.034922,51.887966,3
4.035126,51.887887,3
4.035228,51.887834,4
4.035314,51.887708,4
4.035356,51.887595,4
4.035491,51.887489,4
4.035646,51.887453,4
4.035898,51.887503,4
4.035952,51.887453,5
4.035898,51.887122,4
4.035893,51.886946,4
4.035641,51.886685,4
4.035625,51.886562,4
4.035662,51.886506,4
4.035678,51.886195,4
4.03563,51.886066,4
4.035583,51.886003,5
4.03555,51.88592,5
4.035539,51.885829,5
4.035513,51.885707,5
4.035538,51.885635,5
4.035359,51.885548,4
4.035257,51.885463,3
4.035273,51.885357,4
4.035381,51.885298,5
4.035499,51.885249,6
4.035505,51.885183,6
4.03556,51.885086,7
4.035662,51.88495,7
4.035785,51.884853,7
4.035945,51.884802,6
4.036214,51.884665,6
4.036425,51.884457,5
4.036434,51.884384,5
4.036337,51.884268,5
4.036346,51.884215,5
4.036446,51.884165,4
4.03657,51.884081,4
4.036714,51.884043,4
4.036806,51.883855,4
4.036913,51.883817,4
4.036982,51.883713,4
4.037051,51.883545,4
4.037272,51.883331,4
4.037274,51.883219,4
4.037246,51.883116,5
4.037258,51.883031,5
4.037306,51.882984,5
4.037469,51.882942,5
4.037556,51.882894,5
4.037641,51.882824,5
4.03779,51.882741,4
4.037973,51.882642,5
4.038123,51.882549,4
4.038273,51.882476,4
4.038391,51.882423,4
4.038477,51.882377,4
4.038613,51.882372,4
4.038852,51.88237,4
4.039024,51.88237,4
4.039239,51.882363,5
4.039357,51.88243,5
4.039471,51.882485,5
4.039625,51.882509,5
4.039743,51.882529,5
4.03999,51.882529,4
4.04029,51.882496,4
4.040451,51.882423,4
4.040558,51.882377,5
4.040805,51.88235,4
4.041009,51.88235,5
4.041138,51.882377,6
4.041309,51.88241,5
4.041481,51.882423,5
4.041728,51.882463,5
4.041889,51.882516,6
4.042028,51.882555,6
4.042264,51.882549,6
4.042404,51.882509,5
4.042532,51.882403,6
4.042629,51.882251,6
4.042661,51.882165,6
4.042747,51.882092,6
4.042865,51.882026,5
4.043069,51.881953,5
4.04324,51.881926,5
4.043412,51.881873,5
4.043487,51.881701,5
4.043584,51.881522,5
4.04368,51.881383,5
4.043798,51.881237,6
4.043938,51.881065,5
4.044067,51.8809,5
4.044174,51.880767,5
4.044228,51.880628,6
4.044185,51.880476,6
4.044153,51.880363,5
4.044331,51.880273,5
4.044625,51.880251,5
4.044871,51.880218,5
4.045107,51.880131,5
4.045322,51.879972,5
4.045504,51.879807,5
4.045697,51.879681,5
4.046084,51.879615,5
4.04632,51.879595,5
4.046588,51.879489,5
4.046706,51.879337,5
4.046749,51.879211,5
4.046792,51.879085,5
4.04692,51.878953,5
4.047081,51.87882,5
4.047307,51.878701,6
4.0475,51.878621,6
4.047618,51.878529,6
4.0478,51.878443,6
4.048015,51.878416,5
4.048226,51.878412,5
4.048455,51.878482,5
4.048659,51.878595,4
4.048841,51.878635,4
4.049138,51.87869,5
4.049334,51.878939,5
4.04927,51.879059,5
4.049302,51.879158,5
4.049399,51.879237,5
4.049689,51.879264,5
4.049967,51.87931,5
4.050225,51.87939,5
4.050483,51.879509,6
4.050747,51.879551,5
4.050965,51.879588,5
4.051116,51.879641,5
4.051395,51.879711,4
4.051607,51.879789,5
4.051915,51.87973,4
4.052272,51.879664,5
4.05244,51.879591,5
4.05261,51.879497,4
4.052784,51.879448,3
4.052904,51.879424,3
4.053106,51.879379,3
4.053301,51.879346,3
4.053572,51.879325,3
4.053669,51.879302,4
4.053755,51.879271,4
4.054068,51.87915,3
4.05418,51.878769,3
4.0545,51.878135,2
4.055168,51.87742,2
4.05547,51.877076,2
4.0563,51.8762,2
4.0573,51.8754,2
4.057772,51.875117,2
4.058079,51.874886,2
4.058503,51.874499,3
4.058914,51.874112,3
4.058308,51.873902,4
4.058002,51.873756,4
4.057827,51.873642,4
4.057659,51.873503,4
4.05747,51.87331,4
4.057409,51.873109,4
4.057343,51.873066,4
4.057158,51.873002,4
4.057502,51.872603,5
4.05755,51.87256,5
4.057627,51.87246,5
4.057705,51.872357,5
4.057891,51.872199,5
4.057935,51.872162,5
4.05817,51.872039,5
4.058253,51.872027,5
4.059771,51.872057,3
4.060091,51.871309,2
4.060437,51.870571,2
4.060619,51.870209,2
4.06083,51.869859,3
4.06123,51.869359,2
4.062123,51.86847,2
4.062185,51.8684,2
4.062393,51.868197,2
4.062577,51.86808,2
4.062929,51.867861,2
4.063109,51.867736,2
4.063321,51.867523,2
4.063418,51.867467,2
4.063548,51.867416,1
4.063678,51.867394,1
4.064246,51.867299,2
4.064369,51.86727,2
4.064485,51.867229,2
4.064567,51.867184,2
4.064763,51.867041,1
4.06501,51.866901,1
4.06512,51.866796,1
4.065348,51.86647,2
4.065537,51.866224,1
4.065626,51.866118,1
4.065731,51.866026,2
4.065893,51.865953,2
4.066029,51.865909,2
4.066193,51.865844,2
4.066361,51.865759,3
4.066476,51.865665,3
4.066622,51.86549,3
4.066726,51.865437,3
4.066864,51.865401,3
4.06712,51.865379,3
4.067409,51.865387,3
4.067441,51.865252,3
4.0675,51.865153,3
4.067645,51.865086,4
4.067863,51.864981,4
4.067987,51.864904,4
4.068178,51.864725,4
4.068385,51.864464,4
4.068653,51.864344,4
4.068868,51.864228,3
4.069072,51.864205,2
4.069319,51.864228,2
4.069539,51.864228,2
4.069715,51.863788,2
4.069915,51.863388,1
4.070015,51.863088,2
4.07007,51.86293,2
4.070258,51.862392,1
4.07039,51.861991,2
4.0705,51.8618,2
4.0706,51.8616,2
4.0708,51.861,2
4.070832,51.860937,2
4.07087,51.860859,2
4.071,51.8606,2
4.071111,51.860266,2
4.07128,51.85976,2
4.071479,51.859163,2
4.0717,51.8585,2
4.071781,51.858179,2
4.071912,51.857663,2
4.072,51.8573,3
4.072072,51.857097,3
4.072188,51.856984,3
4.072052,51.856862,4
4.071863,51.856768,4
4.071417,51.856586,6
4.071299,51.856532,6
4.071168,51.856458,5
4.070981,51.85626,4
4.070908,51.856207,4
4.070539,51.856064,3
4.069623,51.855668,5
4.069022,51.855462,9
4.068831,51.855396,10
4.068312,51.855288,5
4.067945,51.855236,4
4.067567,51.8552,3
4.06742,51.855169,3
4.067238,51.85511,4
4.066828,51.854962,7
4.06639,51.854805,10
4.065916,51.854726,13
4.0659,51.8546,13
4.065881,51.854543,13
4.0658,51.8543,11
4.065677,51.854058,7
4.065541,51.853936,4
4.066033,51.853304,3
4.067058,51.852221,4
4.067589,51.851478,3
4.068142,51.8506,3
4.068533,51.849576,3
4.068587,51.849013,3
4.068758,51.847025,4
4.068619,51.845918,3
4.068844,51.845878,4
4.06901,51.845837,5
4.069203,51.845737,6
4.069321,51.845605,5
4.069353,51.845426,5
4.069213,51.845055,4
4.069224,51.844876,4
4.0694,51.8448,5
4.07004,51.844703,8
4.070163,51.844671,8
4.070474,51.844586,9
4.071037,51.844491,9
4.07137,51.844465,9
4.07166,51.844478,9
4.071939,51.844524,9
4.072586,51.844731,5
4.072704,51.844754,4
4.072787,51.844756,4
4.07286,51.844746,4
4.072936,51.844717,5
4.072986,51.844681,5
4.073094,51.844499,8
4.073355,51.84403,6
4.073464,51.843859,3
4.073619,51.843569,3
4.073879,51.843093,4
4.073926,51.842845,4
4.073418,51.842885,4
4.07275,51.842941,4
4.072384,51.84296,4
4.072028,51.842864,4
4.071881,51.842804,4
4.071674,51.842714,4
4.071448,51.84264,3
4.071211,51.84259,4
4.070989,51.842555,4
4.070882,51.842529,4
4.070751,51.842482,4
4.070625,51.842439,4
4.070288,51.842288,4
4.068852,51.841746,4
4.067337,51.841192,4
4.064157,51.840038,4
4.063994,51.839997,4
4.063869,51.839986,4
4.062861,51.839605,3
4.0618,51.839247,4
4.061282,51.839096,4
4.060521,51.839214,5
4.06018,51.839154,10
4.059896,51.839046,12
4.059711,51.839228,12
4.059648,51.839285,12
4.058521,51.838683,14
4.057964,51.838371,15
4.05746,51.838077,16
4.057056,51.837841,16
4.056445,51.837482,17
4.055975,51.837193,17
4.055498,51.836887,17
4.054812,51.836402,14
4.048767,51.831902,1
4.044776,51.828929,15
4.044451,51.828676,18
4.044132,51.828403,17
4.043839,51.828122,17
4.043523,51.827741,16
4.04325,51.827355,15
4.042854,51.826648,14
4.042612,51.826206,12
4.042368,51.825752,11
4.041977,51.825028,11
4.041853,51.824924,10
4.04173,51.824793,10
4.041681,51.824736,10
4.04161,51.824703,10
4.041544,51.824683,10
4.041461,51.82458,10
4.041089,51.824073,9
4.041049,51.824022,9
4.041023,51.823963,8
